66	[0, 2, 3, 7, 8, 10, 12, 4, 14, 11, 6, 9, 5, 1, 13]	65.0	0.9992539898281407	0.7218841862400066	[0, 2, 3, 7, 8, 10, 12, 4, 14, 11, 6, 9, 5, 1, 13]	65.0	diterima
67	[0, 2, 3, 7, 1, 10, 12, 4, 14, 11, 6, 9, 5, 8, 13]	69.0	0.9995732136069311	0.2754361617322836	[0, 2, 3, 7, 1, 10, 12, 4, 14, 11, 6, 9, 5, 8, 13]	69.0	diterima
68	[0, 7, 3, 2, 1, 10, 12, 4, 14, 11, 6, 9, 5, 8, 13]	70.0	0.9998931795064404	0.8009563386850949	[0, 7, 3, 2, 1, 10, 12, 4, 14, 11, 6, 9, 5, 8, 13]	70.0	diterima
69	[6, 7, 3, 2, 1, 10, 12, 4, 14, 11, 0, 9, 5, 8, 13]	68.0	-	-	[6, 7, 3, 2, 1, 10, 12, 4, 14, 11, 0, 9, 5, 8, 13]	68.0	diterima
70	[6, 12, 3, 2, 1, 10, 7, 4, 14, 11, 0, 9, 5, 8, 13]	67.0	-	-	[6, 12, 3, 2, 1, 10, 7, 4, 14, 11, 0, 9, 5, 8, 13]	67.0	diterima
71	[6, 12, 3, 2, 14, 10, 7, 4, 1, 11, 0, 9, 5, 8, 13]	64.0	-	-	[6, 12, 3, 2, 14, 10, 7, 4, 1, 11, 0, 9, 5, 8, 13]	64.0	diterima
72	[6, 12, 10, 2, 14, 3, 7, 4, 1, 11, 0, 9, 5, 8, 13]	70.0	0.999356679572532	0.9659863903150563	[6, 12, 10, 2, 14, 3, 7, 4, 1, 11, 0, 9, 5, 8, 13]	70.0	diterima
73	[6, 12, 10, 2, 14, 3, 7, 4, 1, 11, 0, 9, 5, 8, 13]	70.0	1.0	0.938649496905474	[6, 12, 10, 2, 14, 3, 7, 4, 1, 11, 0, 9, 5, 8, 13]	70.0	diterima
74	[0, 12, 10, 2, 14, 3, 7, 4, 1, 11, 6, 9, 5, 8, 13]	69.0	-	-	[0, 12, 10, 2, 14, 3, 7, 4, 1, 11, 6, 9, 5, 8, 13]	69.0	diterima
75	[0, 7, 10, 2, 14, 3, 12, 4, 1, 11, 6, 9, 5, 8, 13]	67.0	-	-	[0, 7, 10, 2, 14, 3, 12, 4, 1, 11, 6, 9, 5, 8, 13]	67.0	diterima
